Movie Name,Genre,Rating,Voting Counts,Duration
394. Be Forever Yamato: Rebel 3199: Part 2: The Assault of the Burning Sun,Sci-Fi,N/A,N/A,1h 37m
395. ETA,Sci-Fi,N/A,N/A,17m
396. Shi Ren Yu,Sci-Fi,2.5,9,1h 11m
397. The 9th Raider,Sci-Fi,N/A,N/A,1h 45m
398. Bright Forests,Sci-Fi,N/A,N/A,15m
399. Dank Frank,Sci-Fi,N/A,N/A,1h 23m
400. Tape 52,Sci-Fi,N/A,N/A,1h 10m
401. Iron Nest of the Moon,Sci-Fi,7.6,13,1h 10m
402. Nothingness,Sci-Fi,N/A,N/A,1h 6m
403. Submerged,Sci-Fi,N/A,N/A,1h 40m
404. Adabana,Sci-Fi,6.2,12,1h 58m
405. Los visitados,Sci-Fi,6.5,6,N/A
406. Fredrick the Alien: Remastered,Sci-Fi,N/A,N/A,1h 2m
407. The Reality of Time,Sci-Fi,N/A,N/A,1h 51m
408. Your Final Meditation,Sci-Fi,N/A,N/A,N/A
409. A Cápsula,Sci-Fi,6.9,7,1h 32m
410. Mobile Suit Gundam: Silver Phantom,Sci-Fi,6.1,14,1h 30m
411. Faithless,Sci-Fi,N/A,N/A,N/A
412. Sooraya Weeraya,Sci-Fi,N/A,N/A,N/A
413. Maddhim,Sci-Fi,9.3,23,N/A
414. Morana,Sci-Fi,6.2,29,1h 59m
415. Kek 2,Sci-Fi,N/A,N/A,1h 38m
"416. Pleasure, Bye",Sci-Fi,N/A,N/A,1h 59m
417. Horse with No Name,Sci-Fi,7.8,15,1h 12m
418. Amphibia: Endgame,Sci-Fi,N/A,N/A,1h 24m
419. ARI,Sci-Fi,N/A,N/A,N/A
420. Life with Quincy 3,Sci-Fi,N/A,N/A,1h 13m
421. Friends of Sophia,Sci-Fi,5.7,23,25m
422. Dissidents,Sci-Fi,N/A,N/A,N/A
423. She Came! (From Outer Space),Sci-Fi,N/A,N/A,48m
424. StarGazer: The Need of the Many,Sci-Fi,4.6,14,47m
425. Aquele que Viu o Abismo,Sci-Fi,N/A,N/A,1h 10m
426. Reptilians: Serpent Kings and Ancient Rulers,Sci-Fi,N/A,N/A,3h 14m
427. Zenit,Sci-Fi,4.9,42,1h 14m
428. Untied,Sci-Fi,8.0,30,1h 44m
429. The Uncertainty Principle,Sci-Fi,8.0,12,1h 29m
430. Zegapain STA,Sci-Fi,N/A,N/A,1h 30m
431. The Last Man on the World,Sci-Fi,N/A,N/A,1h 10m
432. Dinonauts,Sci-Fi,5.9,8,1h 17m
433. Don't Say Earth,Sci-Fi,4.2,21,N/A
434. Decibel,Sci-Fi,5.2,9,N/A
435. Man vs Phone,Sci-Fi,6.2,6,1h 26m
436. Reset,Sci-Fi,6.0,5,1h 35m
437. Superman: Jubilation,Sci-Fi,N/A,N/A,2h 56m
