Movie Name,Genre,Rating,Voting Counts,Duration
254. Pusaka,Action,5.2,211,1h 30m
255. Crisis Negotiators,Action,6.7,774,2h
256. Neo-Dome,Action,5.7,25,15m
257. Usha Parinayam,Action,9.0,2100,2h 24m
258. Where Is Gilgamesh?,Action,8.9,640,1h 30m
259. The Slave and the Sorcerer,Action,6.5,49,1h 26m
260. Darkness of Man,Action,4.7,3300,1h 49m
261. The Clean Up Crew,Action,4.2,1400,1h 35m
262. Villain - Life of a Gangster,Action,8.7,170,2h 21m
263. Thangalaan,Action,6.5,6900,2h 36m
264. Ayalaan,Action,5.9,4100,2h 35m
265. Hounds of War,Action,4.6,2100,1h 35m
266. Bheema,Action,5.7,988,2h 28m
267. The Thundermans Return,Action,5.0,2000,1h 10m
268. Joe Baby,Action,4.4,121,1h 26m
269. Sheriff,Action,6.9,1200,2h 13m
270. Kill Em All 2,Action,4.1,1500,1h 28m
271. 72 Hours,Action,4.1,349,1h 27m
272. Matka,Action,4.7,616,2h 36m
273. Toofan,Action,7.3,8900,2h 25m
274. Yudhra,Action,4.9,14000,2h 22m
275. The Tiger's Apprentice,Action,5.8,2300,1h 24m
276. Hagen,Action,6.0,1500,2h 19m
277. Vanvaas,Action,6.6,1500,2h 40m
278. Hunting with Tigers,Action,5.6,582,1h 49m
279. Lal Salaam,Action,4.5,1500,2h 30m
280. S.T.A.L.K.E.R.: Shadow of the Zone,Action,4.8,683,1h 11m
281. Ryan's World the Movie: Titan Universe Adventure,Action,1.8,762,1h 20m
282. Freedom,Action,5.9,1500,1h 50m
283. Max,Action,7.1,3600,2h 12m
284. Peter Five Eight,Action,3.5,1100,1h 40m
285. Agent Recon,Action,2.4,781,1h 25m
286. Gandhi 3,Action,5.7,255,2h 23m
287. Uninvited,Action,5.6,376,1h 33m
288. 200% Wolf,Action,5.9,1400,1h 38m
289. Mission: Cross,Action,6.1,2800,1h 45m
290. How to Rob a Bank,Action,6.6,4400,1h 28m
291. Captain Miller,Action,7.2,14000,2h 37m
292. Je Jatt Vigarh Gya,Action,5.7,837,2h 12m
293. Operation Valentine,Action,5.3,1800,2h 13m
294. Crack: Back in Da Hood,Action,4.4,51,1h 22m
295. The Lockdown,Action,4.3,635,1h 57m
296. Razakar: The Silent Genocide of Hyderabad,Action,7.3,5400,2h 46m
297. Shark Warning,Action,3.5,424,1h 34m
298. Operation Blood Hunt,Action,3.4,547,1h 33m
299. Eagle,Action,5.9,5000,2h 39m
300. Skiptrace,Action,5.6,5,1h 20m
301. Heart of the Hunter,Action,4.7,2200,1h 45m
